-5.001667222407469 2.1269431601182187e-15
-4.998332777592531 2.223639075615802e-15
-4.994998332777593 2.324662092513407e-15
-4.9916638879626545 2.430202670517011e-15
-4.988329443147716 2.5404595082859385e-15
-4.984994998332778 2.655639893385116e-15
-4.981660553517839 2.775960066817906e-15
-4.978326108702901 2.9016456027344638e-15
-4.9749916638879625 3.0329318039346783e-15
-4.971657219073024 3.17006411380942e-15
-4.968322774258086 3.31329854538929e-15
-4.964988329443147 3.4629021281969183e-15
-4.961653884628209 3.619153373626575e-15
-4.9583194398132715 3.782342759603377e-15
-4.954984994998333 3.95277323530482e-15
-4.951650550183395 4.130760746757414e-15
-4.948316105368456 4.316634784154869e-15
-4.944981660553518 4.510738951776478e-15
-4.94164721573858 4.713431561419942e-15
-4.938312770923641 4.9250862502985985e-15
-4.934978326108703 5.146092624390981e-15
-4.931643881293764 5.376856928269252e-15
-4.928309436478826 5.617802742473763e-15
-4.924974991663888 5.869371709542853e-15
-4.921640546848949 6.132024289851094e-15
-4.918306102034012 6.4062405484540106e-15
-4.914971657219073 6.692520974185051e-15
-4.911637212404135 6.991387332298134e-15
-4.908302767589197 7.303383552002447e-15
-4.904968322774258 7.629076650285683e-15
-4.90163387795932 7.969057693479451e-15
-4.898299433144381 8.32394279807551e-15
-4.894964988329443 8.694374172361607e-15
-4.891630543514505 9.081021200506315e-15
-4.888296098699566 9.48458157078653e-15
-4.884961653884628 9.905782449716301e-15
-4.8816272090696895 1.0345381703905254e-14
-4.878292764254752 1.0804169171545124e-14
-4.874958319439814 1.1282967985498005e-14
-4.871623874624875 1.1782635950033874e-14
-4.868289429809937 1.2304066973348535e-14
-4.8649549849949985 1.2848192558071873e-14
-4.86162054018006 1.3415983352064145e-14
-4.858286095365122 1.4008450761885945e-14
-4.854951650550183 1.4626648631420747e-14
-4.851617205735245 1.5271674988223363e-14
-4.8482827609203065 1.5944673860268156e-14
-4.844948316105368 1.6646837165873384e-14
-4.84161387129043 1.7379406679684478e-14
-4.838279426475492 1.814367607771181e-14
-4.834944981660554 1.8940993064531994e-14
-4.8316105368456155 1.97727615858799e-14
-4.828276092030677 2.0640444129988336e-14
-4.824941647215739 2.1545564121152662e-14
-4.8216072024008 2.2489708409138278e-14
-4.818272757585862 2.347452985818199e-14
-4.8149383127709235 2.45017500394861e-14
-4.811603867955985 2.5573162031249053e-14
-4.808269423141047 2.6690633330433708e-14
-4.804934978326108 2.785610888063327e-14
-4.80160053351117 2.9071614220560665e-14
-4.7982660886962325 3.0339258757860825e-14
-4.794931643881294 3.166123917312376e-14
-4.791597199066356 3.3039842959156544e-14
-4.788262754251417 3.4477452100775844e-14
-4.784928309436479 3.597654690056956e-14
-4.781593864621541 3.753970995629018e-14
-4.778259419806602 3.916963029575431e-14
-4.774924974991664 4.0869107675345124e-14
-4.771590530176725 4.264105704844579e-14
-4.768256085361787 4.448851321036781e-14
-4.764921640546849 4.641463562659022e-14
-4.76158719573191 4.8422713451379414e-14
-4.758252750916973 5.0516170744122354e-14
-4.754918306102034 5.269857189099377e-14
-4.751583861287096 5.4973627239841586e-14
-4.748249416472158 5.734519895650135e-14
-4.744914971657219 5.981730711102667e-14
-4.741580526842281 6.239413600266619e-14
-4.738246082027342 6.508004073273015e-14
-4.734911637212404 6.78795540348413e-14
-4.731577192397466 7.079739337241848e-14
-4.728242747582527 7.383846831360254e-14
-4.724908302767589 7.700788819422224e-14
-4.7215738579526505 8.031097007978858e-14
-4.718239413137713 8.37532470379137e-14
-4.714904968322775 8.734047673298196e-14
-4.711570523507836 9.107865035532037e-14
-4.708236078692898 9.497400189760054e-14
-4.7049016338779595 9.903301779164576e-14
-4.701567189063021 1.032624469193235e-13
-4.698232744248083 1.0766931101170164e-13
-4.694898299433144 1.1226091545117371e-13
-4.691563854618206 1.1704486049180114e-13
-4.6882294098032675 1.2202905291367761e-13
-4.684894964988329 1.2722171812771276e-13
-4.681560520173391 1.3263141274782952e-13
-4.678226075358453 1.3826703764818653e-13
-4.674891630543515 1.4413785152371447e-13
-4.6715571857285765 1.502534849728673e-13
-4.668222740913638 1.5662395512226513e-13
-4.6648882960987 1.6325968081354123e-13
-4.661553851283761 1.7017149837351394e-13
-4.658219406468823 1.7737067798953559e-13
-4.6548849616538845 1.8486894071268826e-13
-4.651550516838946 1.9267847611232525e-13
-4.648216072024008 2.0081196060629368e-13
-4.644881627209069 2.0928257649208319e-13
-4.641547182394131 2.181040317050455e-13
-4.6382127375791935 2.2729058033079652e-13
-4.634878292764255 2.368570438998913e-13
-4.631543847949317 2.468188334938395e-13
-4.628209403134378 2.5719197269268456e-13
-4.62487495831944 2.6799312139534767e-13
-4.621540513504502 2.7923960054513096e-13
-4.618206068689563 2.9094941779394123e-13
-4.614871623874625 3.0314129413998345e-13
-4.611537179059686 3.158346915749444e-13
-4.608202734244748 3.2904984177797497e-13
-4.60486828942981 3.428077758951306e-13
-4.601533844614871 3.5713035544429727e-13
-4.598199399799934 3.720403043871013e-13
-4.594864954984995 3.8756124241078083e-13
-4.591530510170057 4.03717719464466e-13
-4.588196065355119 4.205352515960526e-13
-4.58486162054018 4.38040358137365e-13
-4.581527175725242 4.562606002870663e-13
-4.578192730910303 4.752246211425612e-13
-4.574858286095365 4.949621872339093e-13
-4.571523841280427 5.155042316146899e-13
-4.568189396465488 5.368828985667322e-13
-4.56485495165055 5.591315899775755e-13
-4.5615205068356115 5.822850134517049e-13
-4.558186062020674 6.06379232218692e-13
-4.554851617205736 6.31451716903699e-13
-4.551517172390797 6.575413992279602e-13
